State,City,Pincode,First Mile (TRUE/FALSE),Last Mile (TRUE/FALSE),Reverse Pickup (TRUE/FALSE),Route Code,COD Limit,Prepaid Limit,Doorstep Return (TRUE/FALSE),Doorstep QC (TRUE/FALSE),Pickup CutOff (11:30/17:00),Installation (TRUE/FALSE)
Haryana,Ambala,133001,True,True,,,,,False,True,,False
Haryana,Ambala,133002,True,True,,,,,False,True,,False
Haryana,Ambala,133004,True,True,,,,,False,True,,False
Haryana,Ambala,133005,True,True,,,,,False,True,,False
Haryana,Ambala,133006,True,True,,,,,False,True,,False
Haryana,Ambala,133007,False,True,,,,,False,True,,False
Haryana,Ambala,133021,False,True,,,,,False,True,,False
Haryana,Ambala,133101,True,True,,,,,False,True,,False
Haryana,Ambala,133102,True,True,,,,,False,True,,False
Haryana,Yamuna Nagar,133103,True,True,,,,,False,True,,False
Haryana,Ambala,133104,True,True,,,,,False,True,,False
Haryana,Ambala,133201,False,True,,,,,False,True,,False
Haryana,Ambala,133202,False,True,,,,,False,True,,False
Haryana,Ambala,133203,False,True,,,,,False,True,,False
Haryana,Yamuna Nagar,133204,False,True,,,,,False,True,,False
Haryana,Ambala,133205,True,True,,,,,False,True,,False
Haryana,Yamuna Nagar,133206,False,True,,,,,False,True,,False
Haryana,Ambala,133207,False,True,,,,,False,True,,False
Haryana,Panchkula,133301,True,True,,,,,False,True,,False
Haryana,Panchkula,133302,True,True,,,,,False,True,,False
Haryana,Ambala,134001,False,True,,,,,False,True,,False
Haryana,Ambala,134002,True,True,,,,,False,True,,False
Haryana,Ambala,134003,True,True,,,,,False,True,,False
Haryana,Ambala,134004,False,True,,,,,False,True,,False
Haryana,Ambala,134005,True,True,,,,,False,True,,False
Haryana,Ambala,134007,True,True,,,,,False,True,,False
Haryana,Panchkula,134009,False,True,,,,,False,True,,False
Haryana,Ambala,134011,False,True,,,,,False,True,,False
Haryana,Asandh,134044,True,True,,,,,False,True,,False
Haryana,Panchkula,134101,True,True,,,,,False,True,,False
Haryana,Panchkula,134102,True,True,,,,,False,True,,False
Haryana,Panchkula,134103,True,True,,,,,False,True,,False
Haryana,Panchkula,134104,True,True,,,,,False,True,,False
Haryana,Panchkula,134107,True,True,,,,,False,True,,False
Haryana,Panchkula,134108,True,True,,,,,False,True,,False
Haryana,Panchkula,134109,True,True,,,,,False,True,,False
Haryana,Panchkula,134110,True,True,,,,,False,True,,False
Haryana,Panchkula,134111,True,True,,,,,False,True,,False
Haryana,Panchkula,134112,True,True,,,,,False,True,,False
Haryana,Panchkula,134113,True,True,,,,,False,True,,False
Haryana,Panchkula,134114,True,True,,,,,False,True,,False
Haryana,Panchkula,134115,True,True,,,,,False,True,,False
Haryana,Panchkula,134116,True,True,,,,,False,True,,False
Haryana,Panchkula,134117,True,True,,,,,False,True,,False
Haryana,Ambala,134118,True,True,,,,,False,True,,False
Haryana,Panchkula,134119,True,True,,,,,False,True,,False
Haryana,Panchkula,134151,True,True,,,,,False,True,,False
Haryana,Panchkula,134152,True,True,,,,,False,True,,False
Haryana,Ambala,134201,True,True,,,,,False,True,,False
Haryana,Ambala,134202,True,True,,,,,False,True,,False
Haryana,Ambala,134203,True,True,,,,,False,True,,False
Haryana,Ambala,134204,True,True,,,,,False,True,,False
Haryana,Panchkula,134205,True,False,,,,,False,True,,False
Haryana,Yamuna Nagar,135001,True,True,,,,,False,True,,False
Haryana,Yamuna Nagar,135002,True,True,,,,,False,True,,False
Haryana,Yamuna Nagar,135003,True,True,,,,,False,True,,False
Haryana,Yamuna Nagar,135004,True,True,,,,,False,True,,False
Haryana,Bilaspur - Hr,135012,True,True,,,,,False,True,,False
Haryana,Yamuna Nagar,135021,False,True,,,,,False,True,,False
Haryana,Yamuna Nagar,135101,True,True,,,,,False,True,,False
Haryana,Yamuna Nagar,135102,False,True,,,,,False,True,,False
Haryana,Yamuna Nagar,135103,False,True,,,,,False,True,,False
Haryana,Yamuna Nagar,135106,False,True,,,,,False,True,,False
Haryana,Yamuna Nagar,135133,True,True,,,,,False,True,,False
Haryana,Kaithal,136020,False,True,,,,,False,True,,False
Haryana,Kaithal,136021,True,True,,,,,False,True,,False
Haryana,Kaithal,136026,True,True,,,,,False,True,,False
Haryana,Kaithal,136027,True,True,,,,,False,True,,False
Haryana,Kurukshetra,136030,False,True,,,,,False,True,,False
Haryana,Kaithal,136033,True,True,,,,,False,True,,False
Haryana,Kaithal,136034,True,True,,,,,False,True,,False
Haryana,Kaithal,136035,False,True,,,,,False,True,,False
Haryana,Kurukshetra,136038,False,True,,,,,False,True,,False
Haryana,Kaithal,136042,True,True,,,,,False,True,,False
Haryana,Kaithal,136043,True,True,,,,,False,True,,False
Haryana,Kaithal,136044,False,True,,,,,False,True,,False
Haryana,Kaithal,136117,True,True,,,,,False,True,,False
Haryana,Kurukshetra,136118,True,True,,,,,False,True,,False
Haryana,Kurukshetra,136119,True,True,,,,,False,True,,False
Haryana,Kurukshetra,136128,True,True,,,,,False,True,,False
Haryana,Kurukshetra,136129,True,True,,,,,False,True,,False
Haryana,Kurukshetra,136130,True,True,,,,,False,True,,False
Haryana,Kurukshetra,136131,True,True,,,,,False,True,,False
Haryana,Kurukshetra,136132,True,True,,,,,False,True,,False
Haryana,Kurukshetra,136135,True,True,,,,,False,True,,False
Haryana,Kurukshetra,136136,True,True,,,,,False,True,,False
Haryana,Kurukshetra,136156,True,True,,,,,False,True,,False
Punjab,Ropar,140001,True,True,,,,,False,True,,False
Punjab,Ropar,140101,True,True,,,,,False,True,,False
Punjab,Ropar,140102,True,True,,,,,False,True,,False
Punjab,Mohali,140103,True,True,,,,,False,True,,False
Chandigarh,Mohali,140105,True,True,,,,,False,True,,False
Punjab,Rupnagar,140108,True,True,,,,,False,True,,False
Punjab,Mohali,140109,True,True,,,,,False,True,,False
Punjab,Mohali,140110,True,True,,,,,False,True,,False
Punjab,Rupnagar,140111,True,True,,,,,False,True,,False
Punjab,Mohali,140112,True,True,,,,,False,True,,False
Punjab,Rupnagar,140113,True,True,,,,,False,True,,False
Punjab,Rupnagar,140114,True,True,,,,,False,True,,False
Punjab,Ropar,140115,False,True,,,,,False,True,,False
Punjab,Rupnagar,140116,False,True,,,,,False,True,,False
Punjab,Ropar,140117,False,True,,,,,False,True,,False
Punjab,Ropar,140118,True,True,,,,,False,True,,False
Punjab,Chandigarh,140119,True,True,,,,,False,True,,False
Punjab,Rupnagar,140123,False,True,,,,,False,True,,False
Punjab,Rupnagar,140124,True,True,,,,,False,True,,False
Punjab,Chandigarh,140125,True,True,,,,,False,True,,False
Punjab,Ropar,140126,True,True,,,,,False,True,,False
Punjab,Chandigarh,140133,True,True,,,,,False,True,,False
Punjab,Mohali,140201,True,False,,,,,False,True,,False
Punjab,Zirakpur,140203,True,True,,,,,False,True,,False
Punjab,Mohali,140301,True,True,,,,,False,True,,False
Punjab,Rupnagar,140306,True,False,,,,,False,True,,False
Punjab,Mohali,140307,True,True,,,,,False,True,,False
Punjab,Rupnagar,140308,True,True,,,,,False,True,,False
Punjab,Patiala,140401,True,True,,,,,False,True,,False
Punjab,Rajpura,140402,False,True,,,,,False,True,,False
Punjab,Fatehgarh Sahib,140405,True,True,,,,,False,True,,False
Punjab,Fatehgarh Sahib,140406,True,True,,,,,False,True,,False
Punjab,Fatehgarh Sahib,140407,True,True,,,,,False,True,,False
Punjab,Fatehgarh Sahib,140412,True,True,,,,,False,True,,False
Punjab,Mohali,140413,True,True,,,,,False,True,,False
Punjab,Fatehgarh Sahib,140417,True,True,,,,,False,True,,False
Punjab,Mohali,140501,True,True,,,,,False,True,,False
Punjab,Zirakpur,140502,False,True,,,,,False,True,,False
Punjab,Mohali,140506,True,True,,,,,False,True,,False
Punjab,Mohali,140507,True,True,,,,,False,True,,False
Punjab,Patiala,140601,True,True,,,,,False,True,,False
Punjab,Fatehgarh Sahib,140602,False,True,,,,,False,True,,False
Chandigarh,Mohali,140603,True,True,,,,,False,True,,False
Punjab,Mohali,140604,True,True,,,,,False,True,,False
Punjab,Fatehgarh Sahib,140701,False,True,,,,,False,True,,False
Punjab,Patiala,140702,True,True,,,,,False,True,,False
Punjab,Fatehgarh Sahib,140802,False,True,,,,,False,True,,False
Chandigarh,Mohali,140901,True,True,,,,,False,True,,False
Punjab,Ludhiana,141001,True,True,,,,,False,True,,False
Punjab,Ludhiana,141002,True,True,,,,,False,True,,False
Punjab,Ludhiana,141003,True,True,,,,,False,True,,False
Punjab,Ludhiana,141004,True,True,,,,,False,True,,False
Punjab,Ludhiana,141005,True,True,,,,,False,True,,False
Punjab,Ludhiana,141006,True,True,,,,,False,True,,False
Punjab,Ludhiana,141007,True,True,,,,,False,True,,False
Punjab,Ludhiana,141008,True,True,,,,,False,True,,False
Punjab,Ludhiana,141009,True,True,,,,,False,True,,False
Punjab,Ludhiana,141010,True,True,,,,,False,True,,False
Punjab,Ludhiana,141011,False,True,,,,,False,True,,False
Punjab,Ludhiana,141012,True,True,,,,,False,True,,False
Punjab,Ludhiana,141013,True,True,,,,,False,True,,False
Punjab,Ludhiana,141014,True,True,,,,,False,True,,False
Punjab,Ludhiana,141015,True,True,,,,,False,True,,False
Punjab,Ludhiana,141016,False,True,,,,,False,True,,False
Punjab,Ludhiana,141017,True,True,,,,,False,True,,False
Punjab,Ludhiana,141020,True,True,,,,,False,True,,False
Punjab,Ludhiana,141021,False,True,,,,,False,True,,False
Punjab,Ludhiana,141027,False,True,,,,,False,True,,False
Punjab,Ludhiana,141033,True,True,,,,,False,True,,False
Punjab,Ludhiana,141101,True,True,,,,,False,True,,False
Punjab,Ludhiana,141102,False,True,,,,,False,True,,False
Punjab,Ludhiana,141103,False,True,,,,,False,True,,False
Punjab,Ludhiana,141104,False,True,,,,,False,True,,False
Punjab,Ludhiana,141105,True,True,,,,,False,True,,False
Punjab,Ludhiana,141106,True,True,,,,,False,True,,False
Punjab,Ludhiana,141107,True,True,,,,,False,True,,False
Punjab,Ludhiana,141108,True,True,,,,,False,True,,False
Punjab,Ludhiana,141109,False,True,,,,,False,True,,False
Punjab,Ludhiana,141110,True,True,,,,,False,True,,False
Punjab,Ludhiana,141111,True,True,,,,,False,True,,False
Punjab,Ludhiana,141112,False,True,,,,,False,True,,False
Punjab,Ludhiana,141113,True,True,,,,,False,True,,False
Punjab,Ludhiana,141114,True,True,,,,,False,True,,False
Punjab,Ludhiana,141115,True,True,,,,,False,True,,False
Punjab,Ludhiana,141116,True,True,,,,,False,True,,False
Punjab,Ludhiana,141117,False,True,,,,,False,True,,False
Punjab,Ludhiana,141118,False,True,,,,,False,True,,False
Punjab,Ludhiana,141119,True,True,,,,,False,True,,False
Punjab,Ludhiana,141120,True,True,,,,,False,True,,False
Punjab,Ludhiana,141121,True,True,,,,,False,True,,False
Punjab,Ludhiana,141122,False,True,,,,,False,True,,False
Punjab,Ludhiana,141123,False,True,,,,,False,True,,False
Punjab,Ludhiana,141124,True,True,,,,,False,True,,False
Punjab,Ludhiana,141125,True,True,,,,,False,True,,False
Punjab,Ludhiana,141126,False,True,,,,,False,True,,False
Punjab,Ludhiana,141127,False,True,,,,,False,True,,False
Punjab,Ludhiana,141201,False,True,,,,,False,True,,False
Punjab,Ludhiana,141202,False,True,,,,,False,True,,False
Punjab,Ludhiana,141203,False,True,,,,,False,True,,False
Punjab,Ludhiana,141204,True,True,,,,,False,True,,False
Punjab,Ludhiana,141205,False,True,,,,,False,True,,False
Punjab,Ludhiana,141206,False,True,,,,,False,True,,False
Punjab,Jalandhar,141301,True,True,,,,,False,True,,False
Punjab,Jalandhar,141305,True,True,,,,,False,True,,False
Punjab,Jalandhar,141307,False,True,,,,,False,True,,False
Punjab,Jalandhar,141308,False,True,,,,,False,True,,False
Punjab,Jalandhar,141309,False,True,,,,,False,True,,False
Punjab,Nakodar,141315,True,True,,,,,False,True,,False
Punjab,Nakodar,141316,True,True,,,,,False,True,,False
Punjab,Ludhiana,141401,True,True,,,,,False,True,,False
Punjab,Ludhiana,141402,True,True,,,,,False,True,,False
Punjab,Fatehgarh Sahib,141411,False,True,,,,,False,True,,False
Punjab,Ludhiana,141412,True,True,,,,,False,True,,False
Punjab,Ludhiana,141413,False,True,,,,,False,True,,False
Punjab,Ludhiana,141414,False,True,,,,,False,True,,False
Punjab,Ludhiana,141415,False,True,,,,,False,True,,False
Punjab,Ludhiana,141416,False,True,,,,,False,True,,False
Punjab,Ludhiana,141417,False,True,,,,,False,True,,False
Punjab,Ludhiana,141418,True,True,,,,,False,True,,False
Punjab,Ludhiana,141419,False,True,,,,,False,True,,False
Punjab,Fatehgarh Sahib,141421,True,True,,,,,False,True,,False
Punjab,Ludhiana,141422,False,True,,,,,False,True,,False
Punjab,Fatehgarh Sahib,141801,False,True,,,,,False,True,,False
Punjab,Moga,142001,True,True,,,,,False,True,,False
Punjab,Moga,142002,True,True,,,,,False,True,,False
Punjab,Moga,142003,True,True,,,,,False,True,,False
Punjab,Moga,142011,True,True,,,,,False,True,,False
Punjab,Ludhiana,142021,True,True,,,,,False,True,,False
Punjab,Ludhiana,142022,False,True,,,,,False,True,,False
Punjab,Ludhiana,142023,False,True,,,,,False,True,,False
Punjab,Ludhiana,142024,False,True,,,,,False,True,,False
Punjab,Ludhiana,142025,True,True,,,,,False,True,,False
Punjab,Ludhiana,142026,True,True,,,,,False,True,,False
Punjab,Ludhiana,142027,True,True,,,,,False,True,,False
Punjab,Ludhiana,142028,False,True,,,,,False,True,,False
Punjab,Ludhiana,142029,False,True,,,,,False,True,,False
Punjab,Ludhiana,142030,False,True,,,,,False,True,,False
Punjab,Ludhiana,142031,False,True,,,,,False,True,,False
Punjab,Ludhiana,142032,False,True,,,,,False,True,,False
Punjab,Ludhiana,142033,True,True,,,,,False,True,,False
Punjab,Ludhiana,142034,True,True,,,,,False,True,,False
Punjab,Ludhiana,142035,False,True,,,,,False,True,,False
Punjab,Ludhiana,142036,False,True,,,,,False,True,,False
Punjab,Moga,142037,True,True,,,,,False,True,,False
Punjab,Moga,142038,False,True,,,,,False,True,,False
Punjab,Moga,142039,True,True,,,,,False,True,,False
Punjab,Moga,142040,True,True,,,,,False,True,,False
Punjab,Firozpur,142041,True,True,,,,,False,True,,False
Punjab,Moga,142042,True,True,,,,,False,True,,False
Punjab,Firozpur,142043,True,True,,,,,False,True,,False
Punjab,Firozpur,142044,False,True,,,,,False,True,,False
Punjab,Moga,142045,True,True,,,,,False,True,,False
Punjab,Moga,142046,True,True,,,,,False,True,,False
Punjab,Firozpur,142047,True,True,,,,,False,True,,False
Punjab,Moga,142048,True,True,,,,,False,True,,False
Punjab,Moga,142049,False,True,,,,,False,True,,False
Punjab,Firozpur,142050,False,True,,,,,False,True,,False
Punjab,Firozpur,142052,True,True,,,,,False,True,,False
Punjab,Moga,142053,True,True,,,,,False,True,,False
Punjab,Moga,142054,False,True,,,,,False,True,,False
Punjab,Moga,142055,True,True,,,,,False,True,,False
Punjab,Moga,142056,False,True,,,,,False,True,,False
Punjab,Moga,142057,False,True,,,,,False,True,,False
Punjab,Moga,142058,True,True,,,,,False,True,,False
Punjab,Firozpur,142060,False,True,,,,,False,True,,False
Punjab,Amritsar,143001,True,True,,,,,False,True,,False
Punjab,Amritsar,143002,True,True,,,,,False,True,,False
Punjab,Amritsar,143003,True,True,,,,,False,True,,False
Punjab,Amritsar,143004,True,True,,,,,False,True,,False
Punjab,Amritsar,143005,True,True,,,,,False,True,,False
Punjab,Amritsar,143006,True,True,,,,,False,True,,False
Punjab,Amritsar,143007,True,True,,,,,False,True,,False
Punjab,Amritsar,143008,True,True,,,,,False,True,,False
Punjab,Amritsar,143009,True,True,,,,,False,True,,False
Punjab,Amritsar,143010,True,True,,,,,False,True,,False
Punjab,Amritsar,143021,True,True,,,,,False,True,,False
Punjab,Amritsar,143022,True,True,,,,,False,True,,False
Punjab,Amritsar,143026,True,True,,,,,False,True,,False
Punjab,Amritsar,143036,True,True,,,,,False,True,,False
Punjab,Amritsar,143044,True,True,,,,,False,True,,False
Punjab,Amritsar,143066,True,True,,,,,False,True,,False
Punjab,Amritsar,143093,True,True,,,,,False,True,,False
Punjab,Amritsar,143101,True,True,,,,,False,True,,False
Punjab,Amritsar,143102,False,True,,,,,False,True,,False
Punjab,Amritsar,143103,False,True,,,,,False,True,,False
Punjab,Amritsar,143104,True,True,,,,,False,True,,False
Punjab,Amritsar,143105,True,True,,,,,False,True,,False
Punjab,Amritsar,143106,True,True,,,,,False,True,,False
Punjab,Amritsar,143107,True,True,,,,,False,True,,False
Punjab,Amritsar,143108,True,True,,,,,False,True,,False
Punjab,Amritsar,143109,True,True,,,,,False,True,,False
Punjab,Amritsar,143111,True,True,,,,,False,True,,False
Punjab,Amritsar,143112,True,True,,,,,False,True,,False
Punjab,Amritsar,143113,True,True,,,,,False,True,,False
Punjab,Amritsar,143114,False,True,,,,,False,True,,False
Punjab,Amritsar,143115,False,True,,,,,False,True,,False
Punjab,Amritsar,143116,True,True,,,,,False,True,,False
Punjab,Amritsar,143117,False,True,,,,,False,True,,False
Punjab,Tarn Taran,143118,False,True,,,,,False,True,,False
Punjab,Amritsar,143119,False,True,,,,,False,True,,False
Punjab,Amritsar,143149,True,True,,,,,False,True,,False
Punjab,Amritsar,143201,True,True,,,,,False,True,,False
Punjab,Amritsar,143202,True,True,,,,,False,True,,False
Punjab,Amritsar,143203,True,True,,,,,False,True,,False
Punjab,Amritsar,143204,True,True,,,,,False,True,,False
Punjab,Amritsar,143205,True,True,,,,,False,True,,False
Punjab,Amritsar,143301,True,True,,,,,False,True,,False
Punjab,Amritsar,143302,True,False,,,,,False,True,,False
Punjab,Amritsar,143303,True,True,,,,,False,True,,False
Punjab,Amritsar,143304,True,True,,,,,False,True,,False
Punjab,Amritsar,143305,True,True,,,,,False,True,,False
Punjab,Pathankot,143325,True,True,,,,,False,True,,False
Punjab,Amritsar,143401,True,True,,,,,False,True,,False
Punjab,Tarn Taran Taluk,143402,False,True,,,,,False,True,,False
Punjab,Amritsar,143406,False,True,,,,,False,True,,False
Punjab,Amritsar,143407,False,True,,,,,False,True,,False
Punjab,Amritsar,143408,True,True,,,,,False,True,,False
Punjab,Amritsar,143409,True,True,,,,,False,True,,False
Punjab,Amritsar,143410,True,True,,,,,False,True,,False
Punjab,Amritsar,143411,False,True,,,,,False,True,,False
Punjab,Amritsar,143412,False,True,,,,,False,True,,False
Punjab,Amritsar,143413,False,True,,,,,False,True,,False
Punjab,Amritsar,143414,True,True,,,,,False,True,,False
Punjab,Amritsar,143415,True,True,,,,,False,True,,False
Punjab,Amritsar,143416,True,True,,,,,False,True,,False
Punjab,Amritsar,143417,True,True,,,,,False,True,,False
Punjab,Amritsar,143419,True,True,,,,,False,True,,False
Punjab,Tarn Taran,143422,False,True,,,,,False,True,,False
Punjab,Tarn Taran,143423,False,True,,,,,False,True,,False
Punjab,Amritsar,143501,False,True,,,,,False,True,,False
Punjab,Amritsar,143502,False,True,,,,,False,True,,False
Punjab,Amritsar,143503,False,True,,,,,False,True,,False
Punjab,Amritsar,143504,False,True,,,,,False,True,,False
Punjab,Gurdaspur,143505,False,True,,,,,False,True,,False
Punjab,Gurdaspur,143506,False,True,,,,,False,True,,False
Punjab,Gurdaspur,143507,True,True,,,,,False,True,,False
Punjab,Amritsar,143508,False,True,,,,,False,True,,False
Punjab,Gurdaspur,143511,False,True,,,,,False,True,,False
Punjab,Gurdaspur,143512,False,True,,,,,False,True,,False
Punjab,Gurdaspur,143513,False,True,,,,,False,True,,False
Punjab,Gurdaspur,143514,False,True,,,,,False,True,,False
Punjab,Gurdaspur,143515,False,True,,,,,False,True,,False
Punjab,Gurdaspur,143516,False,True,,,,,False,True,,False
Punjab,Gurdaspur,143517,True,True,,,,,False,True,,False
Punjab,Gurdaspur,143518,False,True,,,,,False,True,,False
Punjab,Gurdaspur,143519,True,True,,,,,False,True,,False
Punjab,Gurdaspur,143520,True,True,,,,,False,True,,False
Punjab,Gurdaspur,143521,True,True,,,,,False,True,,False
Punjab,Gurdaspur,143525,True,True,,,,,False,True,,False
Punjab,Gurdaspur,143526,True,True,,,,,False,True,,False
Punjab,Gurdaspur,143527,False,True,,,,,False,True,,False
Punjab,Gurdaspur,143528,True,True,,,,,False,True,,False
Punjab,Gurdaspur,143529,True,True,,,,,False,True,,False
Punjab,Gurdaspur,143530,True,True,,,,,False,True,,False
Punjab,Gurdaspur,143531,True,True,,,,,False,True,,False
Punjab,Gurdaspur,143532,True,True,,,,,False,True,,False
Punjab,Gurdaspur,143533,True,True,,,,,False,True,,False
Punjab,Gurdaspur,143534,True,True,,,,,False,True,,False
Punjab,Gurdaspur,143535,True,True,,,,,False,True,,False
Punjab,Gurdaspur,143536,True,True,,,,,False,True,,False
Punjab,Gurdaspur,143537,True,True,,,,,False,True,,False
Punjab,Gurdaspur,143538,False,True,,,,,False,True,,False
Punjab,Amritsar,143601,True,True,,,,,False,True,,False
